From wordvecs model with n_words 3 and 10 hidden nodes
0.7062991462523078
0.6792797183637673
0.7005613587268545
0.675211523184461
0.6694034229761526
0.6759943937097204
0.685041090307809
0.6865930359190833
0.6825384158925663
0.6866737158332267
0.6916052136296738
0.6841711790970184
0.6923745916095643
0.6915884305553834
0.680932582707238
0.6964629980711167
0.6956499345336191
0.7005512393178279
0.6981124066708246
0.6800859805569667
0.6956129401770828
0.6825720921843743
0.6940241929599201
0.691528044530907
0.6776673041205958
0.7013776577216598
0.6989052038544623
0.6743717774501017
0.6924014940928811
0.6825552265026633
0.6890320337809278
0.6882257715877284
0.6940643401663439
0.6760178955208881
0.6751712658348099
0.6817289457778658
0.6850007778865442
0.6841609770805711
0.7022645998290027
0.6931876000754482
0.6939770791943574
0.6956565981988829
0.6883332713777678
0.6866569602947432
0.7005950074828555
0.6857735014669701
0.6858976191164585
0.6817523374458061
0.6964428143246775
0.6972825875948436
0.6841978888296869
0.6882661115448
0.6948874129696405
0.6939636967922163
0.6751947676459776
0.6817019882229354
0.6817186336181912
0.6899592332379217
0.685790146862226
0.6964596524705815
0.6980821861227794
0.6915650113516364
0.6907049717276103
0.6932010926208169
0.6817388724362443
0.6874330570115113
0.6973196370229937
0.6916188438540767
0.6850512647884492
0.6931906427821077
0.6727122769771742
0.6645256200031116
0.6964797811454069
0.6874833511627683
0.6718690204274383
0.683371497961662
0.6857971134213653
0.6825618901679272
0.7062855710995185
0.6824813203970114
0.6801263480498454
0.6801197119203886
0.6833244668035195
0.680905707759728
0.6751712933706169
0.6620867047486876
0.6792898102369869
0.6981056879339471
0.6981760832242226
0.6916086143018226
0.6865831918681256
0.6785071599981827
0.7014279518729167
0.6874364301478535
0.6858002938070593
0.6891161419030272
0.6784366821004865
0.6833177205308354
0.6841072547213584
0.6842079531670996
